Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
500bU00000d8gasQAA,01250774,,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA SUBENTRO DIRIGENTE SCOLASTICO COME SUPER ADMIN,"Vista l'impossibilità di procedere in autonomia per errore 404 della piattaforma e vista l'imminente scadenza per la presentazione delle candidature per il progetto Migrazione al Cloud, si chiede che il subentro come super admin della dirigente scolastica venga effettuato dall'assistenza tecnica. Qui di seguito i dati della Dirigente Scolastica dell'Istituto Comprensivo di Pieve di Cadore:
[FAKE_INDIRIZZO]
CF [FAKE_CODICE_FISCALE]
nata a [FAKE_INDIRIZZO] il 18/08/1973
Si ringrazia per la collaborazione e si porgono cordiali saluti.
[FAKE_PERSON] e Amministrativi",<p>Ti informiamo che la tua segnalazione è stata risolta e l&#39;utenza di [FAKE_PERSON] è stata correttamente attivata come richiesto.</p>,,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8gasQAA/view
500bU00000d9CbgQAE,01250776,Amministrazione,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,CODICE [FAKE_INDIRIZZO] ERRATO,"L'APPLICATIVO NELLA SEZIONE ""RICHIESTA DI EROGAZIONE FINANZIAMENTO"" PROPONE IN AUTOMATICO UN CONTO DI [FAKE_INDIRIZZO] ERRATO, COME POSSIAMO MODIFICARLO?","<p>Gentile Tania, grazie per averci contattato.</p><p><br></p><p>Ti informiamo che <span style=""background-color: rgb(255, 255, 255);"">ai sensi del Decreto ministeriale dell&#39; 11 ottobre 2021 del Ministero dell&#39;economia e delle Finanze, </span>il Dipartimento eroga le somme spettanti ai soggetti attuatori con il tradizionale sistema di [FAKE_INDIRIZZO] (nel formato TU-xxx-xxxxxx), dunque non è necessario comunicare l&#39; [FAKE_INDIRIZZO] collegato, in quanto il pagamento continuerà ad avvenire con le consuete modalità, direttamente sul conto di tesoreria unica del vostro ente. </p><p><br></p><p>Ti informiamo a questo proposito che il conto corretto presente in piattaforma è <strong>TU-[FAKE_PHONE], </strong>esposto all&#39;ente nel formato con 6 cifre finali (senza lo 0 iniziale), a cui è associato l&#39;IBAN [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9CbgQAE/view
500bU00000d93IWQAY,01250777,,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Conferma account DS - URGENTE,"[FAKE_INDIRIZZO], chiedo cortesemente di procedere manualmente alla conferma della Dirigente scolastica [FAKE_PERSON] quale Superadmin dell'istituto comprensivo di [FAKE_INDIRIZZO] (cod.mecc. udic827004) in quanto nonostante i ripetuti tentativi, il sistema continua da mesi a restituirci un errore. Grazie",<p>Ti informiamo che la tua segnalazione è stata risolta e potrai ora procedere con l&#39;accesso sulla piattaforma.</p>,,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d93IWQAY/view
500bU00000d918lQAA,01250778,Amministrazione,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Richiesta proroga Misura 1.3.1 ANNCSU,"La presente per evidenziare che la scrivente Amm.ne risulta impossibilitata a prorogare a sistema la scadenza della Misura in oggetto dal momento che la sezione risulta oscurata. Si evidenzia, tuttavia, che ad oggi non è possibile procedere con l'affidamento del servizio per motivi di accertamento contabile, pertanto, si chiede di prorogare la scadenza della contrattualizzazione al 28/02/2026. Si resta in attesa di [FAKE_INDIRIZZO]. cortese riscontro.","<p>Gentile Teresa, grazie per averci contattato.</p><p>Ti confermiamo che a richiesta di posticipare la data della prossima scadenza del progetto 1.3.1 - PDND - ANNCSU - Comuni - maggio 2025 è stata approvata: puoi vedere l&#39;aggiornamento nella pagina di dettaglio del progetto.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d918lQAA/view
500bU00000d8u8tQAA,01250779,Amministrazione,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,[FAKE_PERSON] per contrattualizzazione,"IN fase di inserimento contratto noi stiamo inserendo la determina come abbiamo finora fatto anche nei precedenti avvisi PNRR del DTD.
Tuttavia essendo previsto anche un servizio di manutenzione (contratto pluriennale) ma con fatturazione unica anticipata, cosa dobbiamo mettere nel campo ""DATA DI STIPULA DEL CONTRATTO"" ?
Mettiamo la data della determina ?","<p>Gentile [FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che anche per contratti pluriennali per data di stipula del contratto si intende la data di stipula, cioè la data in cui è avvenuta la firma del contratto tra le parti, a partire dalla quale inizia ufficialmente il decorso dello stesso.</p><p>Ti informiamo in ogni caso che la coerenza della documentazione caricata in fase di contrattualizzazione dei fornitori sarà oggetto di verifica da parte dei controlli amministrativi una volta completato il progetto e sottomesso la richiesta di erogazione del finanziamento. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8u8tQAA/view
500bU00000d9S6hQAE,01250780,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Oggetto: Inserimento soggetto realizzatore StudioSIT con sede legale in [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO],
con la presente chiediamo se potete aggiungere un soggetto realizzatore con sede legale a [FAKE_INDIRIZZO].

Qui di seguito i dati della ditta:

Dati del soggetto realizzatore:

Denominazione: STUDIOSIT SA
P.IVA/Codice fiscale: [FAKE_INDIRIZZO]

[FAKE_INDIRIZZO] sede legale: [FAKE_INDIRIZZO] 1
[FAKE_INDIRIZZO]: LUGANO
[FAKE_INDIRIZZO]: 6900
[FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]

Dati del titolare effettivo:

Nome: [FAKE_PERSON]: [FAKE_PERSON]
Codice fiscale: [FAKE_CODICE_FISCALE]

Potete supportarci? Grazie.","<p>[FAKE_PERSON], grazie per averci contattato. La tua segnalazione è stata risolta ed il soggetto realizzatore indicato è stato aggiunto come richiesto. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9S6hQAE/view
500bU00000d91C3QAI,01250782,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Oggetto: Inserimento soggetto realizzatore StudioSIT con sede legale in [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO],
con la presente chiediamo se potete aggiungere un soggetto realizzatore con sede legale a [FAKE_INDIRIZZO].

Qui di seguito i dati della ditta:

Dati del soggetto realizzatore:

Denominazione: STUDIOSIT SA
P.IVA/Codice fiscale: [FAKE_INDIRIZZO]

[FAKE_INDIRIZZO] sede legale: [FAKE_INDIRIZZO] 1
[FAKE_INDIRIZZO]: LUGANO
[FAKE_INDIRIZZO]: 6900
[FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]

Dati del titolare effettivo:

Nome: [FAKE_PERSON]: [FAKE_PERSON]
Codice fiscale: [FAKE_CODICE_FISCALE]

Potete supportarci? Grazie.","<p>[FAKE_PERSON], grazie per averci contattato. La tua segnalazione è stata risolta ed il soggetto realizzatore indicato è stato aggiunto come richiesto. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d91C3QAI/view
500bU00000d9QD4QAM,01250783,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Inserimento soggetto realizzatore StudioSIT con sede legale in [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO],
con la presente chiediamo se potete aggiungere un soggetto realizzatore con sede legale a [FAKE_INDIRIZZO].

Qui di seguito i dati della ditta:

Dati del soggetto realizzatore:

Denominazione: STUDIOSIT SA
P.IVA/Codice fiscale: [FAKE_INDIRIZZO]

[FAKE_INDIRIZZO] sede legale: [FAKE_INDIRIZZO] 1
[FAKE_INDIRIZZO]: LUGANO
[FAKE_INDIRIZZO]: 6900
[FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]

Dati del titolare effettivo:

Nome: [FAKE_PERSON]: [FAKE_PERSON]
Codice fiscale: [FAKE_CODICE_FISCALE]

Potete supportarci? Grazie.","<p>[FAKE_PERSON], grazie per averci contattato. La tua segnalazione è stata risolta ed il soggetto realizzatore indicato è stato aggiunto come richiesto. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9QD4QAM/view
500bU00000d8sfcQAA,01250784,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Inserimento soggetto realizzatore StudioSIT con sede legale in [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO],
con la presente chiediamo se potete aggiungere un soggetto realizzatore con sede legale a [FAKE_INDIRIZZO].

Qui di seguito i dati della ditta:

Dati del soggetto realizzatore:

Denominazione: STUDIOSIT SA
P.IVA/Codice fiscale: [FAKE_INDIRIZZO]

[FAKE_INDIRIZZO] sede legale: [FAKE_INDIRIZZO] 1
[FAKE_INDIRIZZO]: LUGANO
[FAKE_INDIRIZZO]: 6900
[FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]

Dati del titolare effettivo:

Nome: [FAKE_PERSON]: [FAKE_PERSON]
Codice fiscale: [FAKE_CODICE_FISCALE]

Potete supportarci? Grazie.","<p>[FAKE_PERSON], grazie per averci contattato. La tua segnalazione è stata risolta ed il soggetto realizzatore indicato è stato aggiunto come richiesto. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8sfcQAA/view
500bU00000d9AbcQAE,01250785,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Inserimento soggetto realizzatore StudioSIT con sede legale in [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO],
con la presente chiediamo se potete aggiungere un soggetto realizzatore con sede legale a [FAKE_INDIRIZZO].

Qui di seguito i dati della ditta:

Dati del soggetto realizzatore:

Denominazione: STUDIOSIT SA
P.IVA/Codice fiscale: [FAKE_INDIRIZZO]

[FAKE_INDIRIZZO] sede legale: [FAKE_INDIRIZZO] 1
[FAKE_INDIRIZZO]: LUGANO
[FAKE_INDIRIZZO]: 6900
[FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]

Dati del titolare effettivo:

Nome: [FAKE_PERSON]: [FAKE_PERSON]
Codice fiscale: [FAKE_CODICE_FISCALE]

Potete supportarci? Grazie.","<p>[FAKE_PERSON], grazie per averci contattato. La tua segnalazione è stata risolta ed il soggetto realizzatore indicato è stato aggiunto come richiesto. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9AbcQAE/view
500bU00000d8jaxQAA,01250787,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.1 Infrastrutture digitali (Altre PAC),upload documenti effettuato - mancato passaggio a sezione successiva,"Ho provveduto ed effettuare upload di 2 documenti nella sezione ""Caricamento contratti"" ma non si accende il pulsante ""Concludi contrattualizzazione"" in fondo a destra","<p><span style=""font-size: inherit;"">Gentile [FAKE_PERSON], grazie per averci contattato. Ti suggeriamo di operare come segue:</span></p><p><span style=""font-size: inherit;"">una volta che l&#39;ente sarà sullo step 3 è necessario cliccare sul tasto &quot;aggiungi contratto&quot;.Ti si aprirà la pagina con i contratti già inseriti e potrai inserire, se necessario, ulteriore documentazione contrattuale. Viceversa dovrai compilare i dati mancanti in calce alla pagina, relativi alla data di firma della documentazione contrattuale già inserita. A quel punto si abiliterà il pulsante per concludere e perfezionare la contrattualizzazione.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8jaxQAA/view
500bU00000d9ICrQAM,01250788,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,impossibilità ad allegare documento per completamento attività,"impossibilità ad allegare documento ""dichiarazione  dei servizi realizzati in modalità migliorativa"" per completamento attività","<p>[FAKE_PERSON], grazie per averci contattato. A seguito verifica del file firmato che hai caricato ti informiamo che il certificato di firma risulta Revocato. Ti invitiamo a verificare e utilizzare una firma digitale valida. Dopo che avrai caricato il file firmato con firma opportuna ti invitiamo, se ancora necessario, ad aprire una nuova richiesta di supporto affinché possiamo effettuare una nuova verifica.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9ICrQAM/view
500bU00000d9MMyQAM,01250790,Amministrazione,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,IMPOSSIBILITA' CARICAMENTO FILE ALLEGATO 5 E CRE,"[FAKE_INDIRIZZO] IL PROGETTO E PURTROPPO NON SI [FAKE_INDIRIZZO] A [FAKE_INDIRIZZO] L'ALLEGATO 5 CHE E' STATO SCARICATO E FIRMATO DIGITALMENTE SIA IN FORMATO CADES CHE PADES MA NON LO CARICA E RIPORTA SEMPRE UN DIAGNOSTICO DI ERRORE CHE NON ESISTE. [FAKE_INDIRIZZO] E' [FAKE_INDIRIZZO] IL TASTO PER IL CARICAMENTO DEL CERTIFICATO DI REGOLARE ESECUZIONE. SI POTRA' CARICARE DOPO IL BUON ESITO DELL' ALLEGATO 5?
COME RISOLVERE IL PROBLEMA? GRAZIE","<p>Gentile Margherita, grazie per averci contattato.</p><p>La tua segnalazione è stata risolta e potrai ora procedere con il completamento della fase di erogazione del finanziamento per il tuo progetto 1.2.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9MMyQAM/view
500bU00000d9BjtQAE,01250791,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Richiesta di attivazione di soggetto realizzatore estero - StudioSIT SA,"[FAKE_INDIRIZZO], con la presente si richiede la possibilità inserimento manuale in piattaforma di un ulteriore soggetto realizzatore estero per la misura 1.3.1 ANNCSU, poiché la la procedura guidata consente l’inserimento esclusivamente di soggetti con P.IVA europea o persone fisiche, mentre il soggetto in oggetto risulta essere titolare di partita IVA svizzera.

Si riportano di seguito i dati anagrafici utili all'inserimento: 

• Denominazione: StudioSit SA
• P.IVA/Codice fiscale: CHE-304.924.695
• [FAKE_INDIRIZZO] sede legale: [FAKE_INDIRIZZO] 1
• Comune: LUGANO
• Cap: 6900
• [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]
• [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]

Dati del titolare effettivo:
• Nome: [FAKE_PERSON]: [FAKE_INDIRIZZO]
• Codice fiscale: [FAKE_CODICE_FISCALE]

In attesa di gentile riscontro, porgo cordiali saluti.","<p>[FAKE_PERSON], grazie per averci contattato. La tua segnalazione è stata risolta ed il soggetto realizzatore indicato è stato aggiunto come richiesto. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9BjtQAE/view
500bU00000d9Lz6QAE,01250792,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Richiesta di inserimento di soggetto realizzatore estero - Studio SIT SA,"[FAKE_INDIRIZZO], con la presente si richiede la possibilità inserimento manuale in piattaforma di un ulteriore soggetto realizzatore estero per la misura 1.3.1 ANNCSU, poiché la la procedura guidata consente l’inserimento esclusivamente di soggetti con P.IVA europea o persone fisiche, mentre il soggetto in oggetto risulta essere titolare di partita IVA svizzera.

Si riportano di seguito i dati anagrafici utili all'inserimento: 

• Denominazione: StudioSit SA
• P.IVA/Codice fiscale: CHE-304.924.695
• [FAKE_INDIRIZZO] sede legale: [FAKE_INDIRIZZO] 1
• Comune: LUGANO
• Cap: 6900
• [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]
• [FAKE_INDIRIZZO]: [FAKE_INDIRIZZO]

Dati del titolare effettivo:
• Nome: [FAKE_PERSON]: [FAKE_INDIRIZZO]
• Codice fiscale: [FAKE_CODICE_FISCALE]

In attesa di gentile riscontro, porgo cordiali saluti.","<p>[FAKE_PERSON], grazie per averci contattato. La tua segnalazione è stata risolta ed il soggetto realizzatore indicato è stato aggiunto come richiesto. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9Lz6QAE/view
500bU00000d9caxQAA,01250793,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,aggiornamento dati rappresentante legale,"Sono stati aggiornati i dati del Rappresentante legale ma generando il documento di rinuncia compare ancora il nominativo della precedente dirigente scolastica.
Si chiede supporto in merito alla richiesta.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>La tua segnalazione è stata risolta e potrai ora procedere con la generazione del nuovo documento di rinuncia con i dati corretti.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9caxQAA/view
500bU00000d9gORQAY,01250794,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Accettazione documentazione sottoscritta da delegato del rappresentante legale,"[FAKE_INDIRIZZO], in merito all'avviso selezionato, ho provveduto al caricamento del documento ""Uffici comunali oggetto dell'adeguamento (1).pdf"" a firma di [FAKE_PERSON], delegato del legale rappresentante dell'ente [FAKE_PERSON] con decreto sindacale n.2 del 22 gennaio 2026 in allegato. Resto in attesa di riscontro. [FAKE_INDIRIZZO]","<p>[FAKE_PERSON], grazie per averci contattato. Al fine di permetterci le opportune verifiche e l&#39;eventaule bonifica del documento ti chiediamo cortesementedi caricarlo in piattaforma e di non rimuoverlo anche in presenza di errore. Dopo averlo caricato e avere inserito il decreto sindacale (non presente in allegato) all&#39;interno dell&#39;archivio documenti con opportuna etichetta &quot;delega&quot; ti chiediamo di aprirci una nuova richiesta di supporto che indichi che avete effettuato i caricamenti e che ne chiedete la verifica e l&#39;accettazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d9gORQAY/view
